DATE,city,precipitation
2020-07-09,ATL,0.2
2020-07-09,SEA,0.01
2020-07-10,ATL,0.01
2020-07-10,SEA,0.01
2020-07-11,ATL,0.0
2020-07-11,SEA,0.01
2020-07-12,ATL,0.0
2020-07-12,SEA,0.03
2020-07-13,ATL,0.0
2020-07-13,SEA,0.05
2020-07-14,ATL,0.0
2020-07-14,SEA,0.0
2020-07-15,ATL,0.21
2020-07-15,SEA,0.0
2020-07-16,ATL,0.0
2020-07-16,SEA,0.0
2020-07-17,ATL,0.0
2020-07-17,SEA,0.04
2020-07-18,ATL,0.0
2020-07-18,SEA,0.02
2020-07-19,ATL,0.0
2020-07-19,SEA,0.0
2020-07-20,ATL,0.07
2020-07-20,SEA,0.0
2020-07-21,ATL,0.04
2020-07-21,SEA,0.0
2020-07-22,ATL,0.0
2020-07-22,SEA,0.03
2020-07-23,ATL,0.0
2020-07-23,SEA,0.0
2020-07-24,ATL,0.0
2020-07-24,SEA,0.0
2020-07-25,ATL,0.06
2020-07-25,SEA,0.0
2020-07-26,ATL,0.0
2020-07-26,SEA,0.0
2020-07-27,ATL,0.0
2020-07-27,SEA,0.0
2020-07-28,ATL,0.0
2020-07-28,SEA,0.0
2020-07-29,ATL,0.58
2020-07-29,SEA,0.0
2020-07-30,ATL,0.01
2020-07-30,SEA,0.0
2020-07-31,ATL,0.0
2020-07-31,SEA,0.0
2020-08-01,ATL,0.0
2020-08-01,SEA,0.0
2020-08-02,ATL,0.0
2020-08-02,SEA,0.0
2020-08-03,ATL,0.13
2020-08-03,SEA,0.0
2020-08-04,ATL,0.0
2020-08-04,SEA,0.0
2020-08-05,ATL,0.09
2020-08-05,SEA,0.0
2020-08-06,ATL,0.0
2020-08-06,SEA,0.05
2020-08-07,ATL,0.0
2020-08-07,SEA,0.28
2020-08-08,ATL,0.0
2020-08-08,SEA,0.02
2020-08-09,ATL,0.0
2020-08-09,SEA,0.03
2020-08-10,ATL,0.18
2020-08-10,SEA,0.0
2020-08-11,ATL,0.0
2020-08-11,SEA,0.0
2020-08-12,ATL,0.09
2020-08-12,SEA,0.0
2020-08-13,ATL,0.71
2020-08-13,SEA,0.0
2020-08-14,ATL,0.1
2020-08-14,SEA,0.0
2020-08-15,ATL,0.32
2020-08-15,SEA,0.0
2020-08-16,ATL,0.0
2020-08-16,SEA,0.0
2020-08-17,ATL,0.0
2020-08-17,SEA,0.0
2020-08-18,ATL,0.0
2020-08-18,SEA,0.0
2020-08-19,ATL,0.64
2020-08-19,SEA,0.0
2020-08-20,ATL,0.32
2020-08-20,SEA,0.04
2020-08-21,ATL,0.21
2020-08-21,SEA,0.05
2020-08-22,ATL,0.06
2020-08-22,SEA,0.03
2020-08-23,ATL,0.0
2020-08-23,SEA,0.0
2020-08-24,ATL,0.15
2020-08-24,SEA,0.0
2020-08-25,ATL,1.19
2020-08-25,SEA,0.0
2020-08-26,ATL,0.02
2020-08-26,SEA,0.0
2020-08-27,ATL,0.0
2020-08-27,SEA,0.0
2020-08-28,ATL,0.12
2020-08-28,SEA,0.0
2020-08-29,ATL,0.0
2020-08-29,SEA,0.0
2020-08-30,ATL,2.7
2020-08-30,SEA,0.0
2020-08-31,ATL,0.01
2020-08-31,SEA,0.02
2020-09-01,ATL,0.13
2020-09-01,SEA,0.0
2020-09-02,ATL,0.0
2020-09-02,SEA,0.0
2020-09-03,ATL,0.0
2020-09-03,SEA,0.0
2020-09-04,ATL,0.0
2020-09-04,SEA,0.0
2020-09-05,ATL,0.0
2020-09-05,SEA,0.0
2020-09-06,ATL,0.0
2020-09-06,SEA,0.0
2020-09-07,ATL,0.0
2020-09-07,SEA,0.0
2020-09-08,ATL,0.0
2020-09-08,SEA,0.0
2020-09-09,ATL,0.0
2020-09-09,SEA,0.0
2020-09-10,ATL,0.0
2020-09-10,SEA,0.0
2020-09-11,ATL,0.0
2020-09-11,SEA,0.0
2020-09-12,ATL,0.02
2020-09-12,SEA,0.0
2020-09-13,ATL,0.0
2020-09-13,SEA,0.0
2020-09-14,ATL,0.0
2020-09-14,SEA,0.0
2020-09-15,ATL,0.19
2020-09-15,SEA,0.1
2020-09-16,ATL,1.2
2020-09-16,SEA,0.02
2020-09-17,ATL,2.79
2020-09-17,SEA,0.0
2020-09-18,ATL,0.0
2020-09-18,SEA,0.0
2020-09-19,ATL,0.0
2020-09-19,SEA,0.075
2020-09-20,ATL,0.0
2020-09-20,SEA,0.045
2020-09-21,ATL,0.0
2020-09-21,SEA,0.0
2020-09-22,ATL,0.0
2020-09-22,SEA,0.006666666666666667
2020-09-23,ATL,0.0
2020-09-23,SEA,0.0825
2020-09-24,ATL,0.98
2020-09-24,SEA,0.04
2020-09-25,ATL,0.01
2020-09-25,SEA,0.0
2020-09-26,ATL,0.0
2020-09-26,SEA,0.01
2020-09-27,ATL,0.0
2020-09-27,SEA,0.255
2020-09-28,ATL,0.08
2020-09-28,SEA,0.14250000000000002
2020-09-29,ATL,0.27
2020-09-29,SEA,0.0
2020-09-30,ATL,0.0
2020-09-30,SEA,0.0
2020-10-01,ATL,0.0
2020-10-01,SEA,0.0
2020-10-02,ATL,0.0
2020-10-02,SEA,0.0
2020-10-03,ATL,0.0
2020-10-03,SEA,0.01
2020-10-04,ATL,0.0
2020-10-04,SEA,0.06
2020-10-05,ATL,0.0
2020-10-05,SEA,0.02
2020-10-06,ATL,0.0
2020-10-06,SEA,0.0
2020-10-07,ATL,0.0
2020-10-07,SEA,0.0
2020-10-08,ATL,0.0
2020-10-08,SEA,0.02
2020-10-09,ATL,0.13
2020-10-09,SEA,0.0
2020-10-10,ATL,4.55
2020-10-10,SEA,0.99
2020-10-11,ATL,0.05
2020-10-11,SEA,0.03
2020-10-12,ATL,0.0
2020-10-12,SEA,0.58
2020-10-13,ATL,0.0
2020-10-13,SEA,0.61
2020-10-14,ATL,0.0
2020-10-14,SEA,0.02
2020-10-15,ATL,0.0
2020-10-15,SEA,0.0
2020-10-16,ATL,0.0
2020-10-16,SEA,0.0
2020-10-17,ATL,0.0
2020-10-17,SEA,0.24
2020-10-18,ATL,0.0
2020-10-18,SEA,0.02
2020-10-19,ATL,0.0
2020-10-19,SEA,0.14
2020-10-20,ATL,0.0
2020-10-20,SEA,0.23
2020-10-21,ATL,0.0
2020-10-21,SEA,0.12
2020-10-22,ATL,0.0
2020-10-22,SEA,0.43
2020-10-23,ATL,0.0
2020-10-23,SEA,0.05
2020-10-24,ATL,2.48
2020-10-24,SEA,0.12
2020-10-25,ATL,0.0
2020-10-25,SEA,0.02
2020-10-26,ATL,0.02
2020-10-26,SEA,0.01
2020-10-27,ATL,0.05
2020-10-27,SEA,0.0
2020-10-28,ATL,0.06
2020-10-28,SEA,0.0
2020-10-29,ATL,0.89
2020-10-29,SEA,0.03
2020-10-30,ATL,0.0
2020-10-30,SEA,0.03
2020-10-31,ATL,0.0
2020-10-31,SEA,0.0
2020-11-01,ATL,0.0
2020-11-01,SEA,0.0
2020-11-02,ATL,0.0
2020-11-02,SEA,0.0
2020-11-03,ATL,0.0
2020-11-03,SEA,0.09
2020-11-04,ATL,0.0
2020-11-04,SEA,0.78
2020-11-05,ATL,0.0
2020-11-05,SEA,0.2
2020-11-06,ATL,0.0
2020-11-06,SEA,0.15
2020-11-07,ATL,0.11
2020-11-07,SEA,0.03
2020-11-08,ATL,0.0
2020-11-08,SEA,0.02
2020-11-09,ATL,0.0
2020-11-09,SEA,0.0
2020-11-10,ATL,0.09
2020-11-10,SEA,0.11
2020-11-11,ATL,0.09
2020-11-11,SEA,0.03
2020-11-12,ATL,0.0
2020-11-12,SEA,0.0
2020-11-13,ATL,0.0
2020-11-13,SEA,0.96
2020-11-14,ATL,0.0
2020-11-14,SEA,0.02
2020-11-15,ATL,0.0
2020-11-15,SEA,0.46
2020-11-16,ATL,0.0
2020-11-16,SEA,0.06
2020-11-17,ATL,0.0
2020-11-17,SEA,0.64
2020-11-18,ATL,0.0
2020-11-18,SEA,0.55
2020-11-19,ATL,0.0
2020-11-19,SEA,0.29
2020-11-20,ATL,0.0
2020-11-20,SEA,0.06
2020-11-21,ATL,0.0
2020-11-21,SEA,0.03
2020-11-22,ATL,0.0
2020-11-22,SEA,0.0
2020-11-23,ATL,0.0
2020-11-23,SEA,0.2
2020-11-24,ATL,0.0
2020-11-24,SEA,0.07
2020-11-25,ATL,0.29
2020-11-25,SEA,0.16
2020-11-26,ATL,0.69
2020-11-26,SEA,0.04
2020-11-27,ATL,0.0
2020-11-27,SEA,0.03
2020-11-28,ATL,0.12
2020-11-28,SEA,0.09
2020-11-29,ATL,1.28
2020-11-29,SEA,0.05
2020-11-30,ATL,0.26
2020-11-30,SEA,0.45
2020-12-01,ATL,0.0
2020-12-01,SEA,0.0
2020-12-02,ATL,0.0
2020-12-02,SEA,0.0
2020-12-03,ATL,0.0
2020-12-03,SEA,0.0
2020-12-04,ATL,0.12
2020-12-04,SEA,0.0
2020-12-05,ATL,0.0
2020-12-05,SEA,0.0
2020-12-06,ATL,0.05
2020-12-06,SEA,0.01
2020-12-07,ATL,0.0
2020-12-07,SEA,0.0
2020-12-08,ATL,0.0
2020-12-08,SEA,0.07
2020-12-09,ATL,0.0
2020-12-09,SEA,0.58
2020-12-10,ATL,0.0
2020-12-10,SEA,0.0
2020-12-11,ATL,0.0
2020-12-11,SEA,0.03
2020-12-12,ATL,0.02
2020-12-12,SEA,0.0
2020-12-13,ATL,0.02
2020-12-13,SEA,0.07
2020-12-14,ATL,0.43
2020-12-14,SEA,0.19
2020-12-15,ATL,0.0
2020-12-15,SEA,0.24
2020-12-16,ATL,0.32
2020-12-16,SEA,0.06
2020-12-17,ATL,0.0
2020-12-17,SEA,0.52
2020-12-18,ATL,0.0
2020-12-18,SEA,0.11
2020-12-19,ATL,0.0
2020-12-19,SEA,0.08
2020-12-20,ATL,0.0
2020-12-20,SEA,0.37
2020-12-21,ATL,0.0
2020-12-21,SEA,0.64
2020-12-22,ATL,0.0
2020-12-22,SEA,2.42
2020-12-23,ATL,0.0
2020-12-23,SEA,0.0
2020-12-24,ATL,1.31
2020-12-24,SEA,0.0
2020-12-25,ATL,0.0
2020-12-25,SEA,0.03
2020-12-26,ATL,0.0
2020-12-26,SEA,0.48
2020-12-27,ATL,0.0
2020-12-27,SEA,0.11
2020-12-28,ATL,0.0
2020-12-28,SEA,0.14
2020-12-29,ATL,0.0
2020-12-29,SEA,0.03
2020-12-30,ATL,0.0
2020-12-30,SEA,0.48
2020-12-31,ATL,0.02
2020-12-31,SEA,0.5
2021-01-01,ATL,1.23
2021-01-01,SEA,0.11
2021-01-02,ATL,0.0
2021-01-02,SEA,0.42
2021-01-03,ATL,0.0
2021-01-03,SEA,1.6
2021-01-04,ATL,0.0
2021-01-04,SEA,0.65
2021-01-05,ATL,0.0
2021-01-05,SEA,0.36
2021-01-06,ATL,0.0
2021-01-06,SEA,1.05
2021-01-07,ATL,0.17
2021-01-07,SEA,0.0
2021-01-08,ATL,0.15
2021-01-08,SEA,0.1
2021-01-09,ATL,0.0
2021-01-09,SEA,0.2
2021-01-10,ATL,0.0
2021-01-10,SEA,0.1
2021-01-11,ATL,0.22
2021-01-11,SEA,0.03
2021-01-12,ATL,0.0
2021-01-12,SEA,1.72
2021-01-13,ATL,0.0
2021-01-13,SEA,0.98
2021-01-14,ATL,0.0
2021-01-14,SEA,0.0
2021-01-15,ATL,0.0
2021-01-15,SEA,0.19
2021-01-16,ATL,0.0
2021-01-16,SEA,0.02
2021-01-17,ATL,0.0
2021-01-17,SEA,0.05
2021-01-18,ATL,0.0
2021-01-18,SEA,0.0
2021-01-19,ATL,0.0
2021-01-19,SEA,0.0
2021-01-20,ATL,0.0
2021-01-20,SEA,0.0
2021-01-21,ATL,0.1
2021-01-21,SEA,0.05
2021-01-22,ATL,0.07
2021-01-22,SEA,0.02
2021-01-23,ATL,0.0
2021-01-23,SEA,0.0
2021-01-24,ATL,0.0
2021-01-24,SEA,0.08
2021-01-25,ATL,0.02
2021-01-25,SEA,0.16
2021-01-26,ATL,0.4
2021-01-26,SEA,0.0
2021-01-27,ATL,0.92
2021-01-27,SEA,0.09
2021-01-28,ATL,0.0
2021-01-28,SEA,0.21
2021-01-29,ATL,0.0
2021-01-29,SEA,0.17
2021-01-30,ATL,0.0
2021-01-30,SEA,0.12
2021-01-31,ATL,0.34
2021-01-31,SEA,0.21
2021-02-01,ATL,0.0
2021-02-01,SEA,0.47
2021-02-02,ATL,0.0
2021-02-02,SEA,0.72
2021-02-03,ATL,0.0
2021-02-03,SEA,0.42
2021-02-04,ATL,0.0
2021-02-04,SEA,0.03
2021-02-05,ATL,0.14
2021-02-05,SEA,0.11
2021-02-06,ATL,0.7
2021-02-06,SEA,0.05
2021-02-07,ATL,0.07
2021-02-07,SEA,0.07
2021-02-08,ATL,0.0
2021-02-08,SEA,0.18
2021-02-09,ATL,0.0
2021-02-09,SEA,0.02
2021-02-10,ATL,0.0
2021-02-10,SEA,0.0
2021-02-11,ATL,0.55
2021-02-11,SEA,0.0
2021-02-12,ATL,0.02
2021-02-12,SEA,0.05
2021-02-13,ATL,0.49
2021-02-13,SEA,0.93
2021-02-14,ATL,0.0
2021-02-14,SEA,0.41
2021-02-15,ATL,0.81
2021-02-15,SEA,0.6
2021-02-16,ATL,0.0
2021-02-16,SEA,0.13
2021-02-17,ATL,0.01
2021-02-17,SEA,0.02
2021-02-18,ATL,0.74
2021-02-18,SEA,0.0
2021-02-19,ATL,0.0
2021-02-19,SEA,0.08
2021-02-20,ATL,0.0
2021-02-20,SEA,0.20500000000000002
2021-02-21,ATL,0.0
2021-02-21,SEA,0.11
2021-02-22,ATL,0.04
2021-02-22,SEA,0.03
2021-02-23,ATL,0.0
2021-02-23,SEA,0.0
2021-02-24,ATL,0.0
2021-02-24,SEA,0.19
2021-02-25,ATL,0.0
2021-02-25,SEA,0.14
2021-02-26,ATL,0.14
2021-02-26,SEA,0.01
2021-02-27,ATL,0.0
2021-02-27,SEA,0.14
2021-02-28,ATL,0.0
2021-02-28,SEA,0.02
2021-03-01,ATL,0.1
2021-03-01,SEA,0.0
2021-03-02,ATL,0.11
2021-03-02,SEA,0.01
2021-03-03,ATL,0.2
2021-03-03,SEA,0.14666666666666667
2021-03-04,ATL,0.0
2021-03-04,SEA,0.016666666666666666
2021-03-05,ATL,0.0
2021-03-05,SEA,0.4
2021-03-06,ATL,0.0
2021-03-06,SEA,0.23666666666666666
2021-03-07,ATL,0.0
2021-03-07,SEA,0.13
2021-03-08,ATL,0.0
2021-03-08,SEA,0.12333333333333334
2021-03-09,ATL,0.0
2021-03-09,SEA,0.0
2021-03-10,ATL,0.0
2021-03-10,SEA,0.0
2021-03-11,ATL,0.0
2021-03-11,SEA,0.0
2021-03-12,ATL,0.0
2021-03-12,SEA,0.0
2021-03-13,ATL,0.0
2021-03-13,SEA,0.0
2021-03-14,ATL,0.0
2021-03-14,SEA,0.0
2021-03-15,ATL,0.0
2021-03-15,SEA,0.32
2021-03-16,ATL,0.22
2021-03-16,SEA,0.0
2021-03-17,ATL,0.07
2021-03-17,SEA,0.0
2021-03-18,ATL,0.61
2021-03-18,SEA,0.0
2021-03-19,ATL,0.01
2021-03-19,SEA,0.21
2021-03-20,ATL,0.0
2021-03-20,SEA,0.0
2021-03-21,ATL,0.0
2021-03-21,SEA,0.0
2021-03-22,ATL,0.0
2021-03-22,SEA,0.32
2021-03-23,ATL,0.0
2021-03-23,SEA,0.06
2021-03-24,ATL,0.0
2021-03-24,SEA,0.21
2021-03-25,ATL,0.65
2021-03-25,SEA,0.11333333333333334
2021-03-26,ATL,0.67
2021-03-26,SEA,0.08
2021-03-27,ATL,0.0
2021-03-27,SEA,0.006666666666666667
2021-03-28,ATL,0.06
2021-03-28,SEA,0.025
2021-03-29,ATL,0.0
2021-03-29,SEA,0.34
2021-03-30,ATL,0.08
2021-03-30,SEA,0.01
2021-03-31,ATL,0.99
2021-03-31,SEA,0.185
2021-04-01,ATL,0.0
2021-04-01,SEA,0.0275
2021-04-02,ATL,0.0
2021-04-02,SEA,0.0675
2021-04-03,ATL,0.0
2021-04-03,SEA,0.01
2021-04-04,ATL,0.0
2021-04-04,SEA,0.2475
2021-04-05,ATL,0.0
2021-04-05,SEA,0.1325
2021-04-06,ATL,0.0
2021-04-06,SEA,0.0
2021-04-07,ATL,0.0
2021-04-07,SEA,0.0
2021-04-08,ATL,0.0
2021-04-08,SEA,0.13
2021-04-09,ATL,0.0
2021-04-09,SEA,0.0
2021-04-10,ATL,0.45
2021-04-10,SEA,0.02
2021-04-11,ATL,0.0
2021-04-11,SEA,0.0
2021-04-12,ATL,0.0
2021-04-12,SEA,0.0
2021-04-13,ATL,0.0
2021-04-13,SEA,0.0
2021-04-14,ATL,0.02
2021-04-14,SEA,0.0
2021-04-15,ATL,0.0
2021-04-15,SEA,0.0
2021-04-16,ATL,0.0
2021-04-16,SEA,0.0
2021-04-17,ATL,0.01
2021-04-17,SEA,0.0
2021-04-18,ATL,0.0
2021-04-18,SEA,0.0
2021-04-19,ATL,0.0
2021-04-19,SEA,0.0
2021-04-20,ATL,0.0
2021-04-20,SEA,0.0
2021-04-21,ATL,0.0
2021-04-21,SEA,0.0
2021-04-22,ATL,0.0
2021-04-22,SEA,0.0
2021-04-23,ATL,0.0
2021-04-23,SEA,0.0
2021-04-24,ATL,3.18
2021-04-24,SEA,0.08
2021-04-25,ATL,0.0
2021-04-25,SEA,0.5
2021-04-26,ATL,0.0
2021-04-26,SEA,0.15
2021-04-27,ATL,0.0
2021-04-27,SEA,0.01
2021-04-28,ATL,0.0
2021-04-28,SEA,0.0
2021-04-29,ATL,0.08
2021-04-29,SEA,0.0
2021-04-30,ATL,0.0
2021-04-30,SEA,0.1
2021-05-01,ATL,0.0
2021-05-01,SEA,0.03
2021-05-02,ATL,0.0
2021-05-02,SEA,0.01
2021-05-03,ATL,1.91
2021-05-03,SEA,0.0
2021-05-04,ATL,1.89
2021-05-04,SEA,0.29
2021-05-05,ATL,0.0
2021-05-05,SEA,0.0
2021-05-06,ATL,0.0
2021-05-06,SEA,0.0
2021-05-07,ATL,0.0
2021-05-07,SEA,0.0
2021-05-08,ATL,0.0
2021-05-08,SEA,0.17
2021-05-09,ATL,0.01
2021-05-09,SEA,0.01
2021-05-10,ATL,0.39
2021-05-10,SEA,0.0
2021-05-11,ATL,0.0
2021-05-11,SEA,0.0
2021-05-12,ATL,0.61
2021-05-12,SEA,0.0
2021-05-13,ATL,0.0
2021-05-13,SEA,0.0
2021-05-14,ATL,0.0
2021-05-14,SEA,0.0
2021-05-15,ATL,0.0
2021-05-15,SEA,0.0
2021-05-16,ATL,0.0
2021-05-16,SEA,0.0
2021-05-17,ATL,0.0
2021-05-17,SEA,0.0
2021-05-18,ATL,0.0
2021-05-18,SEA,0.05
2021-05-19,ATL,0.0
2021-05-19,SEA,0.12
2021-05-20,ATL,0.0
2021-05-20,SEA,0.01
2021-05-21,ATL,0.0
2021-05-21,SEA,0.0
2021-05-22,ATL,0.0
2021-05-22,SEA,0.0
2021-05-23,ATL,0.0
2021-05-23,SEA,0.0
2021-05-24,ATL,0.0
2021-05-24,SEA,0.07
2021-05-25,ATL,0.0
2021-05-25,SEA,0.04
2021-05-26,ATL,0.0
2021-05-26,SEA,0.01
2021-05-27,ATL,0.09
2021-05-27,SEA,0.17
2021-05-28,ATL,0.25
2021-05-28,SEA,0.19
2021-05-29,ATL,0.0
2021-05-29,SEA,0.0
2021-05-30,ATL,0.0
2021-05-30,SEA,0.0
2021-05-31,ATL,0.0
2021-05-31,SEA,0.0
2021-06-01,ATL,0.0
2021-06-01,SEA,0.0
2021-06-02,ATL,0.0
2021-06-02,SEA,0.0
2021-06-03,ATL,0.0
2021-06-03,SEA,0.0
2021-06-04,ATL,0.0
2021-06-04,SEA,0.0
2021-06-05,ATL,0.83
2021-06-05,SEA,0.05
2021-06-06,ATL,0.08
2021-06-06,SEA,0.0
2021-06-07,ATL,0.06
2021-06-07,SEA,0.73
2021-06-08,ATL,0.41
2021-06-08,SEA,0.0
2021-06-09,ATL,0.12
2021-06-09,SEA,0.0
2021-06-10,ATL,0.1
2021-06-10,SEA,0.0
2021-06-11,ATL,0.48
2021-06-11,SEA,0.0
2021-06-12,ATL,0.0
2021-06-12,SEA,0.34
2021-06-13,ATL,0.0
2021-06-13,SEA,0.34
2021-06-14,ATL,0.01
2021-06-14,SEA,0.6
2021-06-15,ATL,0.0
2021-06-15,SEA,0.07
2021-06-16,ATL,0.0
2021-06-16,SEA,0.0
2021-06-17,ATL,0.0
2021-06-17,SEA,0.0
2021-06-18,ATL,0.0
2021-06-18,SEA,0.0
2021-06-19,ATL,2.33
2021-06-19,SEA,0.0
2021-06-20,ATL,0.39
2021-06-20,SEA,0.0
2021-06-21,ATL,0.72
2021-06-21,SEA,0.0
2021-06-22,ATL,0.36
2021-06-22,SEA,0.0
2021-06-23,ATL,0.0
2021-06-23,SEA,0.0
2021-06-24,ATL,0.0
2021-06-24,SEA,0.0
2021-06-25,ATL,0.0
2021-06-25,SEA,0.0
2021-06-26,ATL,0.17
2021-06-26,SEA,0.0
2021-06-27,ATL,0.0
2021-06-27,SEA,0.0
2021-06-28,ATL,0.0
2021-06-28,SEA,0.0
2021-06-29,ATL,0.25
2021-06-29,SEA,0.0
2021-06-30,ATL,0.05
2021-06-30,SEA,0.0
2021-07-01,ATL,0.0
2021-07-01,SEA,0.0
2021-07-02,ATL,0.77
2021-07-02,SEA,0.0
2021-07-03,ATL,0.0
2021-07-03,SEA,0.0
2021-07-04,ATL,0.0
2021-07-04,SEA,0.0
2021-07-05,ATL,0.0
2021-07-05,SEA,0.0
2021-07-06,ATL,0.11
2021-07-06,SEA,0.0
2021-07-07,ATL,0.17
2021-07-07,SEA,0.0
2021-07-08,ATL,0.03
2021-07-08,SEA,0.0
2021-07-09,ATL,0.22
2021-07-09,SEA,0.0
2021-07-10,ATL,0.9
2021-07-10,SEA,0.0
2021-07-11,ATL,0.0
2021-07-11,SEA,0.0
2021-07-12,ATL,0.39
2021-07-12,SEA,0.0
2021-07-13,ATL,0.01
2021-07-13,SEA,0.0
2021-07-14,ATL,0.07
2021-07-14,SEA,0.0
2021-07-15,ATL,0.0
2021-07-15,SEA,0.0
2021-07-16,ATL,0.2
2021-07-16,SEA,0.0
2021-07-17,ATL,0.0
2021-07-17,SEA,0.0
2021-07-18,ATL,0.57
2021-07-18,SEA,0.0
2021-07-19,ATL,1.39
2021-07-19,SEA,0.0
2021-07-20,ATL,0.31
2021-07-20,SEA,0.02
2021-07-21,ATL,0.0
2021-07-21,SEA,0.0
2021-07-22,ATL,0.0
2021-07-22,SEA,0.0
2021-07-23,ATL,0.32
2021-07-23,SEA,0.0
2021-07-24,ATL,0.0
2021-07-24,SEA,0.0
2021-07-25,ATL,0.0
2021-07-25,SEA,0.0
2021-07-26,ATL,0.49
2021-07-26,SEA,0.0
2021-07-27,ATL,0.0
2021-07-27,SEA,0.0
2021-07-28,ATL,0.03
2021-07-28,SEA,0.0
2021-07-29,ATL,0.0
2021-07-29,SEA,0.0
2021-07-30,ATL,0.0
2021-07-30,SEA,0.0
2021-07-31,ATL,0.0
2021-07-31,SEA,0.0
2021-08-01,ATL,0.01
2021-08-01,SEA,0.0
2021-08-02,ATL,0.01
2021-08-02,SEA,0.0625
2021-08-03,ATL,1.43
2021-08-03,SEA,0.0
2021-08-04,ATL,0.0
2021-08-04,SEA,0.02
2021-08-05,ATL,0.0
2021-08-05,SEA,0.0
2021-08-06,ATL,0.0
2021-08-06,SEA,0.06
2021-08-07,ATL,0.0
2021-08-07,SEA,0.01
2021-08-08,ATL,0.0
2021-08-08,SEA,0.04
2021-08-09,ATL,0.05
2021-08-09,SEA,0.01
2021-08-10,ATL,0.0
2021-08-10,SEA,0.0
2021-08-11,ATL,0.0
2021-08-11,SEA,0.0
2021-08-12,ATL,0.44
2021-08-12,SEA,0.0
2021-08-13,ATL,0.0
2021-08-13,SEA,0.0
2021-08-14,ATL,0.04
2021-08-14,SEA,0.0
2021-08-15,ATL,0.0
2021-08-15,SEA,0.0
2021-08-16,ATL,0.75
2021-08-16,SEA,0.0
2021-08-17,ATL,2.86
2021-08-17,SEA,0.0
2021-08-18,ATL,0.0
2021-08-18,SEA,0.0
2021-08-19,ATL,0.0
2021-08-19,SEA,0.0033333333333333335
2021-08-20,ATL,0.0
2021-08-20,SEA,0.03
2021-08-21,ATL,0.0
2021-08-21,SEA,0.016666666666666666
2021-08-22,ATL,0.62
2021-08-22,SEA,0.04
2021-08-23,ATL,0.0
2021-08-23,SEA,0.0
2021-08-24,ATL,0.0
2021-08-24,SEA,0.0
2021-08-25,ATL,0.26
2021-08-25,SEA,0.0
2021-08-26,ATL,0.0
2021-08-26,SEA,0.0025
2021-08-27,ATL,0.0
2021-08-27,SEA,0.08
2021-08-28,ATL,0.0
2021-08-28,SEA,0.0
2021-08-29,ATL,0.0
2021-08-29,SEA,0.0
2021-08-30,ATL,0.15
2021-08-30,SEA,0.055
2021-08-31,ATL,0.34
2021-08-31,SEA,0.02
2021-09-01,ATL,0.0
2021-09-01,SEA,0.0
2021-09-02,ATL,0.0
2021-09-02,SEA,0.0
2021-09-03,ATL,0.0
2021-09-03,SEA,0.0
2021-09-04,ATL,0.0
2021-09-04,SEA,0.0
2021-09-05,ATL,0.0
2021-09-05,SEA,0.0
2021-09-06,ATL,0.0
2021-09-06,SEA,0.02
2021-09-07,ATL,0.17
2021-09-07,SEA,0.0
2021-09-08,ATL,0.0
2021-09-08,SEA,0.01
2021-09-09,ATL,0.0
2021-09-09,SEA,0.0
2021-09-10,ATL,0.0
2021-09-10,SEA,0.0
2021-09-11,ATL,0.0
2021-09-11,SEA,0.03
2021-09-12,ATL,0.0
2021-09-12,SEA,0.03
2021-09-13,ATL,0.0
2021-09-13,SEA,0.02
2021-09-14,ATL,0.0
2021-09-14,SEA,0.0
2021-09-15,ATL,0.44
2021-09-15,SEA,0.0
2021-09-16,ATL,0.46
2021-09-16,SEA,0.0
2021-09-17,ATL,0.0
2021-09-17,SEA,0.03
2021-09-18,ATL,0.07
2021-09-18,SEA,0.85
2021-09-19,ATL,0.96
2021-09-19,SEA,0.3
2021-09-20,ATL,0.94
2021-09-20,SEA,0.13
2021-09-21,ATL,0.45
2021-09-21,SEA,0.0
2021-09-22,ATL,0.11
2021-09-22,SEA,0.0
2021-09-23,ATL,0.0
2021-09-23,SEA,0.0
2021-09-24,ATL,0.0
2021-09-24,SEA,0.0
2021-09-25,ATL,0.0
2021-09-25,SEA,0.0
2021-09-26,ATL,0.0
2021-09-26,SEA,0.0
2021-09-27,ATL,0.0
2021-09-27,SEA,0.71
2021-09-28,ATL,0.0
2021-09-28,SEA,0.34
2021-09-29,ATL,0.0
2021-09-29,SEA,0.02
2021-09-30,ATL,0.0
2021-09-30,SEA,0.22
2021-10-01,ATL,0.0
2021-10-01,SEA,0.28
2021-10-02,ATL,0.0
2021-10-02,SEA,0.0
2021-10-03,ATL,0.51
2021-10-03,SEA,0.0
2021-10-04,ATL,0.3
2021-10-04,SEA,0.0
2021-10-05,ATL,1.66
2021-10-05,SEA,0.19
2021-10-06,ATL,0.19
2021-10-06,SEA,0.13
2021-10-07,ATL,0.33
2021-10-07,SEA,0.0
2021-10-08,ATL,0.0
2021-10-08,SEA,0.0
2021-10-09,ATL,0.0
2021-10-09,SEA,0.0
2021-10-10,ATL,0.0
2021-10-10,SEA,0.14
2021-10-11,ATL,0.0
2021-10-11,SEA,0.12
2021-10-12,ATL,0.0
2021-10-12,SEA,0.0
2021-10-13,ATL,0.0
2021-10-13,SEA,0.05
2021-10-14,ATL,0.0
2021-10-14,SEA,0.06
2021-10-15,ATL,0.0
2021-10-15,SEA,0.02
